record_id,license_plate_number,plate_state_region,plate_type,vehicle_type,vehicle_make,vehicle_model,vehicle_color,vehicle_year,timestamp,latitude,longitude,camera_device_id,image_path,ocr_confidence_score,weather_conditions,temperature,visibility_lighting,road_conditions,traffic_conditions,speed,direction_of_travel,event_type,error_codes_remarks,day_of_week,hour_of_day,week,month,year
5e513173-f738-4c03-b3ba-f4a70416db4b,4782WVN,Georgia,Standard,Van,Lexus,UX,Yellow,2018,2025-02-25 20:26:12,41.272785,-87.102718,CAM-013,/images/capture_0479.jpg,0.86,Snowy,39.2,Dawn,Construction,Heavy,95,Northbound,Regular Scan,,Tuesday,20,9,2,2025
cf78c312-8027-4c20-bdb8-03b1e8756fcd,JBB2796,Missouri,Vanity,Van,Mazda,CX-9,Yellow,2019,2025-03-22 06:59:13,26.88627,-114.555272,CAM-030,/images/capture_0480.jpg,0.78,Partly Cloudy,-2.8,Daytime,Icy,Light,102,Westbound,Exit,,Saturday,6,12,3,2025
35ef43c7-79f8-47ae-aaad-a8ba0f9a61f4,VRH7081,Indiana,Specialty,Van,Toyota,Rav4,White,2016,2025-03-15 22:21:13,28.921188,-108.23707,CAM-005,/images/capture_0481.jpg,0.91,Rainy,1.3,Nighttime,Flooded,Heavy,42,Westbound,Stop Sign,,Saturday,22,11,3,2025
4c13665d-1072-44ed-bcc7-9532a7d315da,7875GUU,Tennessee,Temporary,SUV,BMW,7 Series,Brown,2020,2025-03-06 18:58:55,34.115909,-72.267994,CAM-018,/images/capture_0482.jpg,0.85,Rainy,5.1,Daytime,Flooded,Standstill,43,Westbound,Red Light,,Thursday,18,10,3,2025
2ef91610-bb9e-4500-9d44-44421d86dbde,SB3476R,Arizona,Temporary,Car,Subaru,Impreza,Black,2019,2025-03-07 19:25:00,30.252906,-84.235104,CAM-002,/images/capture_0483.jpg,0.73,Partly Cloudy,32.8,Low Visibility,Wet,Moderate,8,Eastbound,Red Light,Ever window network recently.,Friday,19,10,3,2025
084536df-f3d0-4d97-ac9b-48a349a4b3ed,AGQ7889,Kansas,Temporary,Truck,Chevrolet,Malibu,Blue,2016,2025-03-16 12:23:32,35.125589,-92.06693,CAM-011,/images/capture_0484.jpg,0.77,Foggy,36.5,Daytime,Dry,Moderate,93,Northwest,Regular Scan,,Sunday,12,11,3,2025
717719e7-7dca-494a-8bf9-b5a62926217c,7357FSF,Washington,Standard,Motorcycle,Lexus,IS,White,2021,2025-03-08 18:44:42,44.804017,-105.334892,CAM-011,/images/capture_0485.jpg,0.85,Cloudy,-3.4,Daytime,Icy,Congested,92,Northeast,Exit,,Saturday,18,10,3,2025
4ad7988d-6655-4971-abd3-b5cd83ebf110,ER1153N,Rhode Island,Standard,Truck,Volkswagen,Golf,Gray,2014,2025-03-11 01:31:05,48.509061,-102.734176,CAM-002,/images/capture_0486.jpg,0.79,Partly Cloudy,8.0,Low Visibility,Construction,Congested,26,Northwest,Parking Violation,,Tuesday,1,11,3,2025
0e412451-4d17-4cc2-a445-2026fb983fb1,OD5237E,New Hampshire,Temporary,Motorcycle,Nissan,Murano,Yellow,2021,2025-03-20 08:43:49,32.626143,-118.686476,CAM-015,/images/capture_0487.jpg,0.96,Partly Cloudy,-5.4,Nighttime,Flooded,Heavy,106,Eastbound,Exit,,Thursday,8,12,3,2025
13bfc79d-35ac-4c66-b4a4-0c9164e6db98,DIB9664,West Virginia,Dealer,SUV,GMC,Savana,White,2022,2025-02-28 12:48:18,36.225465,-70.0704,CAM-027,/images/capture_0488.jpg,0.98,Sunny,9.9,Low Visibility,Snowy,Moderate,119,Westbound,Parking Violation,Point sell bill activity.,Friday,12,9,2,2025
f3be9c3c-ff4f-43d0-931d-2b83c113fa76,5075YNU,Michigan,Commercial,Car,Mercedes-Benz,E-Class,Yellow,2015,2025-03-22 05:44:37,38.106707,-90.719009,CAM-015,/images/capture_0489.jpg,0.93,Partly Cloudy,-2.8,Daytime,Snowy,Moderate,100,Southbound,Red Light,,Saturday,5,12,3,2025
dd94e1b7-34d2-49d6-b345-d44b752ecccc,KNC2233,Florida,Specialty,Van,Mercedes-Benz,C-Class,White,2022,2025-03-07 05:42:22,48.434395,-74.319394,CAM-030,/images/capture_0490.jpg,0.9,Clear,-0.9,Nighttime,Wet,Moderate,34,Northwest,Red Light,,Friday,5,10,3,2025
8eaa3050-c8b3-41b7-a6e0-0a9938ff6188,YQM5761,Louisiana,Temporary,Motorcycle,Hyundai,Kona,Yellow,2022,2025-03-20 14:07:45,34.023547,-86.140762,CAM-009,/images/capture_0491.jpg,0.8,Partly Cloudy,35.6,Nighttime,Flooded,Moderate,99,Eastbound,Stop Sign,,Thursday,14,12,3,2025
4bc9415a-f55f-4ee0-9ecf-dca1bc399217,LX6696K,Massachusetts,Standard,SUV,Dodge,Challenger,Gray,2014,2025-03-18 11:53:30,29.569293,-87.170563,CAM-023,/images/capture_0492.jpg,0.7,Cloudy,3.5,Daytime,Icy,Standstill,36,Southeast,Stop Sign,,Tuesday,11,12,3,2025
2ea6f7e4-1f1f-408e-a0da-911c0dc7bd28,XY3529Y,Tennessee,Standard,Bus,Lexus,RX,White,2016,2025-03-06 12:51:05,35.739744,-114.27821,CAM-002,/images/capture_0493.jpg,0.9,Partly Cloudy,-5.9,Dusk,Icy,Heavy,118,Westbound,Speeding,,Thursday,12,10,3,2025
42511339-cf00-4257-96c9-556061bb0007,NN4263C,Wisconsin,Specialty,Van,Kia,Optima,Brown,2015,2025-03-13 18:04:55,46.393613,-87.240081,CAM-013,/images/capture_0494.jpg,0.77,Foggy,37.7,Dusk,Construction,Congested,87,Northbound,Entry,,Thursday,18,11,3,2025
bb2a0016-1617-492f-8907-bb0135167906,EYN0067,Arizona,Specialty,Car,Audi,Q5,Orange,2015,2025-03-15 00:35:58,38.084531,-72.798719,CAM-012,/images/capture_0495.jpg,0.82,Foggy,35.7,Nighttime,Snowy,Light,32,Northeast,Entry,,Saturday,0,11,3,2025
7eb7af33-36ef-4380-8cc4-aac390343301,4157ZUQ,North Dakota,Commercial,Motorcycle,Mercedes-Benz,S-Class,Gray,2013,2025-03-16 18:12:36,32.370358,-70.352601,CAM-015,/images/capture_0496.jpg,0.82,Rainy,23.2,Low Visibility,Snowy,Moderate,112,Northbound,Stop Sign,Light key continue anything wait.,Sunday,18,11,3,2025
67d7e93b-068a-436a-b737-4c413c9266b1,TDL3007,Nebraska,Standard,Truck,BMW,5 Series,Orange,2015,2025-02-28 04:51:37,39.221321,-83.581349,CAM-020,/images/capture_0497.jpg,0.72,Partly Cloudy,-9.1,Daytime,Wet,Light,70,Eastbound,Stop Sign,,Friday,4,9,2,2025
1041d451-df83-4753-a607-4f9d8d6e8e16,0894LKI,Tennessee,Vanity,Van,Jeep,Wrangler,Yellow,2018,2025-03-13 06:42:11,42.423679,-108.300641,CAM-011,/images/capture_0498.jpg,0.94,Clear,3.6,Dusk,Wet,Moderate,51,Southeast,Parking Violation,,Thursday,6,11,3,2025
0804c61c-9870-4f90-9849-9174f6a50e6a,RN6675W,Maine,Vanity,Motorcycle,Ram,ProMaster City,Red,2015,2025-03-06 19:30:24,29.048646,-89.020337,CAM-012,/images/capture_0499.jpg,0.9,Foggy,27.1,Dusk,Wet,Standstill,61,Southeast,Regular Scan,,Thursday,19,10,3,2025
191e0355-22c8-4fcc-8130-8a78d1cf3372,JNH6629,Wisconsin,Commercial,Van,Mercedes-Benz,C-Class,Orange,2011,2025-03-17 07:59:20,38.891357,-102.35989,CAM-003,/images/capture_0500.jpg,0.77,Snowy,12.3,Low Visibility,Wet,Standstill,18,Eastbound,Regular Scan,,Monday,7,12,3,2025
c3c56335-094e-41c9-9a56-fdca811a0ff4,KR4513Z,Alaska,Specialty,Bus,Ford,Escape,Black,2021,2025-03-12 07:16:33,26.146855,-110.32936,CAM-012,/images/capture_0501.jpg,0.95,Foggy,32.1,Low Visibility,Snowy,Standstill,23,Southbound,Stop Sign,,Wednesday,7,11,3,2025
20321b11-11a0-4af7-bc5a-f9259c17bd09,2628ZWQ,Iowa,Standard,Car,Toyota,Tacoma,Orange,2012,2025-03-24 08:45:36,45.738948,-109.374949,CAM-013,/images/capture_0502.jpg,0.84,Clear,34.2,Daytime,Dry,Light,68,Southwest,Exit,,Monday,8,13,3,2025
65fb6595-f139-4492-930e-4f85847610dc,OOD0559,Washington,Specialty,Car,Chevrolet,Tahoe,Green,2015,2025-02-28 18:33:21,32.056396,-88.903568,CAM-006,/images/capture_0503.jpg,0.81,Cloudy,8.8,Low Visibility,Snowy,Light,116,Eastbound,Parking Violation,,Friday,18,9,2,2025
eccaf711-fda1-4ed6-a255-c08ac4538f8e,FT7298E,Michigan,Standard,Truck,Mercedes-Benz,A-Class,White,2023,2025-03-09 10:44:57,26.03203,-123.488359,CAM-007,/images/capture_0504.jpg,0.72,Snowy,-8.9,Nighttime,Snowy,Heavy,68,Southbound,Parking Violation,,Sunday,10,10,3,2025
0419bb13-b8d3-4664-b0e2-156f194b3e85,EQG1650,Michigan,Commercial,Van,Honda,Pilot,Yellow,2023,2025-02-25 00:36:57,44.619072,-98.269474,CAM-019,/images/capture_0505.jpg,0.92,Clear,23.7,Nighttime,Snowy,Standstill,29,Southwest,Exit,,Tuesday,0,9,2,2025
1824d166-8534-4bf9-ac07-04d8735427be,4520CSM,Kansas,Dealer,Truck,Nissan,Sentra,Gray,2021,2025-03-09 18:40:15,35.347834,-106.568773,CAM-006,/images/capture_0506.jpg,0.94,Rainy,11.0,Nighttime,Flooded,Heavy,73,Northeast,Red Light,,Sunday,18,10,3,2025
7525b807-8a4d-4fc1-a251-6e8011d7a978,JR2201P,Indiana,Temporary,Motorcycle,Toyota,Tacoma,Orange,2013,2025-03-19 06:34:06,31.834255,-121.179164,CAM-024,/images/capture_0507.jpg,0.71,Snowy,21.3,Dusk,Flooded,Standstill,0,Eastbound,Exit,Box assume man officer rather charge specific.,Wednesday,6,12,3,2025
6f2436c0-173b-41b0-bd84-ba5666881de7,IR6158N,Ohio,Commercial,Van,Mazda,CX-30,Orange,2022,2025-03-24 06:08:53,26.269603,-124.3147,CAM-027,/images/capture_0508.jpg,0.8,Clear,5.8,Nighttime,Flooded,Heavy,38,Eastbound,Exit,,Monday,6,13,3,2025
697cc636-8de8-4070-b1da-3e080883f34f,AGF7481,Arkansas,Specialty,Bus,Jeep,Renegade,Yellow,2018,2025-03-10 18:55:34,35.841727,-91.910845,CAM-001,/images/capture_0509.jpg,0.87,Sunny,1.2,Nighttime,Snowy,Moderate,60,Eastbound,Parking Violation,Be easy newspaper indicate other.,Monday,18,11,3,2025
bf27ca38-0d3f-4cc7-9751-64bd8fafabab,3447MCQ,Texas,Specialty,Truck,GMC,Acadia,Black,2019,2025-02-25 01:22:59,41.36917,-118.969629,CAM-020,/images/capture_0510.jpg,0.94,Cloudy,-3.5,Nighttime,Icy,Heavy,96,Northbound,Parking Violation,Difficult mission late kind team wrong figure perform.,Tuesday,1,9,2,2025
da6835cf-de9b-44c4-a77f-3a57323aeec7,VWD5280,Kansas,Temporary,Bus,Ford,Fusion,Red,2012,2025-03-17 09:57:07,44.96801,-116.601958,CAM-002,/images/capture_0511.jpg,0.98,Rainy,10.4,Nighttime,Flooded,Light,30,Northeast,Parking Violation,,Monday,9,12,3,2025
8a18caed-ee84-4385-bc83-fc753741d372,XWQ8572,Utah,Temporary,Motorcycle,Subaru,Legacy,Green,2011,2025-03-10 15:22:44,34.56063,-67.107649,CAM-018,/images/capture_0512.jpg,0.9,Foggy,22.6,Daytime,Dry,Light,29,Southbound,Parking Violation,Whether between several personal enough ball dream necessary.,Monday,15,11,3,2025
a51e92a2-a7a8-4988-85ea-5ae34b4ed81e,OOZ4732,Vermont,Temporary,Truck,BMW,X1,Orange,2022,2025-03-19 13:54:48,37.820364,-104.02129,CAM-030,/images/capture_0513.jpg,0.81,Cloudy,20.1,Nighttime,Wet,Light,8,Southeast,Red Light,,Wednesday,13,12,3,2025
e5d0cd94-7f77-4c8c-8eb4-5661fa5e0e91,7245KNR,Washington,Specialty,SUV,Ram,ProMaster,Red,2018,2025-02-24 18:02:48,47.264415,-80.157096,CAM-011,/images/capture_0514.jpg,0.83,Rainy,5.0,Nighttime,Icy,Moderate,32,Southwest,Regular Scan,,Monday,18,9,2,2025
74918e74-c6c9-4a4f-aed6-927f3e7e46c0,6711OOW,Iowa,Commercial,Truck,Dodge,Challenger,Yellow,2021,2025-03-23 20:02:55,46.721027,-76.294332,CAM-029,/images/capture_0515.jpg,0.92,Snowy,17.9,Dusk,Flooded,Congested,118,Eastbound,Stop Sign,,Sunday,20,12,3,2025
8e693558-9c9f-4cb6-8862-5b50a2f21372,TMJ2403,Rhode Island,Vanity,Truck,Mercedes-Benz,E-Class,Silver,2017,2025-03-17 16:19:45,42.781995,-101.008773,CAM-025,/images/capture_0516.jpg,0.72,Snowy,38.5,Daytime,Icy,Congested,46,Southbound,Red Light,,Monday,16,12,3,2025
d045803f-ebf8-4329-a7f6-432acb21fbdb,RNU3980,Missouri,Temporary,Van,Mercedes-Benz,C-Class,Blue,2018,2025-02-26 21:29:52,36.991799,-92.98544,CAM-011,/images/capture_0517.jpg,0.87,Snowy,23.9,Daytime,Flooded,Moderate,35,Northwest,Entry,Able late order fact.,Wednesday,21,9,2,2025
6ca9a251-d1c5-45e5-a706-19786ce74067,3758VGO,North Dakota,Standard,Bus,Dodge,Challenger,Brown,2015,2025-03-23 22:18:33,37.321379,-117.621596,CAM-004,/images/capture_0518.jpg,0.98,Snowy,3.5,Nighttime,Snowy,Moderate,48,Westbound,Red Light,,Sunday,22,12,3,2025
acdeeb8a-ae39-4564-a760-364a321eaa55,JJP8029,Massachusetts,Specialty,Car,Ram,2500,Yellow,2011,2025-03-11 23:12:59,46.964093,-95.350562,CAM-002,/images/capture_0519.jpg,0.8,Cloudy,7.2,Dusk,Construction,Moderate,93,Eastbound,Stop Sign,,Tuesday,23,11,3,2025
2f4062f5-5b40-45e3-95af-3ca22d7ee489,NJW4465,Idaho,Dealer,SUV,Mazda,CX-5,Brown,2022,2025-03-13 09:06:08,26.804286,-91.14165,CAM-016,/images/capture_0520.jpg,0.83,Rainy,24.6,Dusk,Wet,Standstill,94,Southeast,Stop Sign,,Thursday,9,11,3,2025
dbf6ee89-a6fc-4f0f-ac19-c929d3e90fbe,LFN2116,New Hampshire,Specialty,SUV,Mazda,CX-30,Red,2023,2025-03-04 15:07:48,45.014989,-78.428695,CAM-021,/images/capture_0521.jpg,0.71,Rainy,19.2,Dusk,Wet,Standstill,89,Southeast,Exit,,Tuesday,15,10,3,2025
e9c2c442-dc35-4517-a5b1-e93e61da892e,RKI1645,South Dakota,Commercial,Car,GMC,Terrain,Red,2019,2025-03-19 01:37:59,40.337499,-111.901848,CAM-023,/images/capture_0522.jpg,0.98,Cloudy,7.5,Daytime,Construction,Heavy,10,Westbound,Parking Violation,,Wednesday,1,12,3,2025
72e8d594-12c0-4f98-a6fa-835da9d77b5a,8005EQB,Alabama,Commercial,SUV,Nissan,Rogue,Red,2013,2025-03-14 02:25:55,46.076356,-93.457298,CAM-010,/images/capture_0523.jpg,0.73,Snowy,9.1,Daytime,Dry,Congested,47,Southwest,Stop Sign,,Friday,2,11,3,2025
e6d96ae7-2a2c-4728-a798-8b293f60815a,1195KZQ,California,Temporary,SUV,Ford,Escape,Brown,2021,2025-03-16 15:32:15,46.46239,-93.570497,CAM-024,/images/capture_0524.jpg,0.92,Rainy,-3.4,Low Visibility,Icy,Heavy,87,Northbound,Parking Violation,Explain executive teacher author do.,Sunday,15,11,3,2025
d64f652c-c9f3-48a0-8f5b-cdfc31150e66,7892PMM,New York,Dealer,Bus,Lexus,GX,Gray,2015,2025-03-17 01:12:16,39.135834,-95.393282,CAM-001,/images/capture_0525.jpg,0.88,Partly Cloudy,-4.7,Nighttime,Wet,Moderate,61,Southeast,Entry,,Monday,1,12,3,2025
42685c5a-9bea-48d9-ad16-94c76c8cfcdb,VPU8162,California,Specialty,Car,Jeep,Grand Cherokee,Blue,2021,2025-03-09 13:07:13,44.855747,-88.769266,CAM-022,/images/capture_0526.jpg,0.76,Foggy,23.4,Dusk,Flooded,Moderate,37,Westbound,Parking Violation,,Sunday,13,10,3,2025
6732d1f2-5292-473c-8e4f-b53397e87ba0,6950JDA,Illinois,Standard,Van,Volkswagen,Atlas,Red,2021,2025-03-06 06:09:28,27.456111,-73.060278,CAM-020,/images/capture_0527.jpg,0.8,Partly Cloudy,6.0,Dusk,Flooded,Heavy,74,Eastbound,Regular Scan,,Thursday,6,10,3,2025
aec78a0e-b818-43f2-824d-47ce43d35e76,8541CMP,Arkansas,Temporary,Motorcycle,Ford,F-150,Brown,2020,2025-03-21 23:05:21,29.641249,-116.889896,CAM-004,/images/capture_0528.jpg,0.86,Partly Cloudy,36.5,Dusk,Snowy,Congested,106,Northwest,Speeding,,Friday,23,12,3,2025
c54b3891-98bf-41fb-8a41-1b8c6e84f369,WNT0695,South Dakota,Dealer,Van,Ford,F-150,Brown,2018,2025-03-24 01:14:50,37.466188,-109.746637,CAM-029,/images/capture_0529.jpg,0.81,Sunny,19.1,Daytime,Wet,Congested,25,Northbound,Exit,,Monday,1,13,3,2025
d57936b4-f3c2-44fa-8677-7dbbbbedf84f,XUQ5305,Georgia,Commercial,Motorcycle,Nissan,Rogue,Red,2023,2025-03-13 01:49:41,48.368281,-96.708108,CAM-008,/images/capture_0530.jpg,0.76,Clear,32.1,Nighttime,Wet,Standstill,19,Westbound,Exit,,Thursday,1,11,3,2025
d41f8ec3-9dda-4787-84ff-e9e85765203e,YMT3898,Indiana,Standard,Motorcycle,Ram,ProMaster City,Yellow,2013,2025-03-10 14:22:14,29.118871,-66.554883,CAM-004,/images/capture_0531.jpg,0.84,Foggy,-1.5,Dawn,Snowy,Congested,45,Southbound,Red Light,,Monday,14,11,3,2025
f7c209b4-818b-4383-afdf-4f9c40e7c9ab,0142WHW,Florida,Commercial,Motorcycle,Kia,Telluride,White,2017,2025-03-11 11:23:56,38.107002,-80.579179,CAM-003,/images/capture_0532.jpg,0.7,Partly Cloudy,11.5,Low Visibility,Flooded,Light,11,Westbound,Stop Sign,,Tuesday,11,11,3,2025
09f1e061-77bc-4d54-b3cc-61722fafe326,GA7055M,Colorado,Temporary,SUV,Chevrolet,Traverse,Silver,2014,2025-03-13 06:33:49,42.629151,-98.734715,CAM-004,/images/capture_0533.jpg,0.74,Rainy,34.0,Low Visibility,Flooded,Standstill,14,Eastbound,Red Light,,Thursday,6,11,3,2025
7db41000-edf6-4693-8e88-0c29be177c0a,2841LPG,Idaho,Standard,SUV,Chevrolet,Camaro,Yellow,2019,2025-02-23 05:21:02,36.79134,-91.030735,CAM-015,/images/capture_0534.jpg,0.78,Cloudy,39.7,Low Visibility,Wet,Standstill,33,Northbound,Stop Sign,,Sunday,5,8,2,2025
302cbea9-2206-40f3-a2a0-34f3baf85aa5,4326TKU,Pennsylvania,Commercial,Bus,Dodge,Journey,Black,2023,2025-03-19 05:56:35,42.549485,-99.930048,CAM-025,/images/capture_0535.jpg,0.83,Snowy,25.2,Low Visibility,Dry,Standstill,89,Northeast,Stop Sign,,Wednesday,5,12,3,2025
876dc772-9c24-4c0c-bbd7-e8e2ff003b19,EO4957M,Oklahoma,Specialty,Motorcycle,Audi,A6,Blue,2010,2025-03-03 21:12:39,39.555858,-88.228895,CAM-017,/images/capture_0536.jpg,0.75,Clear,26.6,Dusk,Snowy,Moderate,100,Northwest,Red Light,,Monday,21,10,3,2025
3a74403f-cedf-4431-bcb3-dfe845af51d7,1812UYC,Indiana,Specialty,Bus,Honda,CR-V,Brown,2017,2025-02-27 06:57:10,30.612748,-121.258811,CAM-013,/images/capture_0537.jpg,0.7,Snowy,30.1,Nighttime,Snowy,Moderate,75,Northbound,Red Light,,Thursday,6,9,2,2025
05eb01b9-4e94-444b-a836-61495a299af0,4356SEZ,Kansas,Dealer,SUV,GMC,Canyon,Yellow,2019,2025-03-12 02:47:24,35.224492,-107.305919,CAM-004,/images/capture_0538.jpg,0.89,Sunny,34.2,Low Visibility,Snowy,Moderate,58,Eastbound,Entry,,Wednesday,2,11,3,2025
eb16e8b2-4f5a-4570-931a-fc7b237fa121,UVM6023,North Carolina,Temporary,Car,Subaru,Outback,Yellow,2017,2025-03-17 11:05:14,44.832009,-112.347344,CAM-020,/images/capture_0539.jpg,0.9,Foggy,2.8,Nighttime,Dry,Congested,67,Eastbound,Parking Violation,Skin person product value interesting.,Monday,11,12,3,2025
3807ce85-6bcb-4a00-9152-19b56b4bbb37,0396NSP,Colorado,Standard,Truck,Toyota,Camry,Silver,2017,2025-03-19 11:11:28,45.993598,-76.047921,CAM-022,/images/capture_0540.jpg,0.73,Rainy,17.8,Nighttime,Snowy,Standstill,66,Northbound,Speeding,,Wednesday,11,12,3,2025
533bd84e-c1d4-4687-b53e-db073dc2939f,QLF6820,Nevada,Commercial,Motorcycle,Audi,A3,Silver,2019,2025-03-07 12:35:07,37.944638,-90.396622,CAM-001,/images/capture_0541.jpg,0.92,Partly Cloudy,29.6,Nighttime,Flooded,Standstill,59,Southeast,Red Light,,Friday,12,10,3,2025
cf549649-4232-4730-8082-65321f91438c,5666JRZ,Washington,Dealer,Motorcycle,Kia,Telluride,White,2016,2025-03-08 05:23:03,46.039433,-80.355372,CAM-005,/images/capture_0542.jpg,0.73,Foggy,35.4,Nighttime,Flooded,Congested,75,Southbound,Red Light,,Saturday,5,10,3,2025
88919980-1146-4928-867d-83eced97469f,ZUJ3557,New Jersey,Commercial,SUV,Hyundai,Santa Fe,Green,2011,2025-03-15 08:56:45,45.353826,-82.23852,CAM-011,/images/capture_0543.jpg,0.79,Cloudy,15.7,Dusk,Snowy,Light,105,Northbound,Exit,,Saturday,8,11,3,2025
19f80807-432b-421a-886e-ff4fc05ceaa2,XOS5538,Maryland,Specialty,Truck,Volkswagen,Passat,Red,2012,2025-03-16 08:36:46,29.253199,-103.89292,CAM-026,/images/capture_0544.jpg,0.98,Clear,11.1,Nighttime,Wet,Heavy,40,Southbound,Regular Scan,,Sunday,8,11,3,2025
3d6980d8-a737-4e22-b59e-a51f44f4fd94,PFY5241,Hawaii,Dealer,Bus,Mazda,MX-5,White,2010,2025-03-15 08:18:08,41.356762,-80.426028,CAM-010,/images/capture_0545.jpg,0.87,Snowy,0.7,Dawn,Wet,Standstill,27,Westbound,Speeding,Different chance enter central arrive society organization.,Saturday,8,11,3,2025
5991a15b-c826-4a53-bf12-7afe30ef407c,NID5257,Washington,Temporary,Bus,Ford,Mustang,Yellow,2018,2025-03-17 11:12:09,32.642599,-89.618286,CAM-023,/images/capture_0546.jpg,0.93,Foggy,9.0,Nighttime,Icy,Heavy,8,Westbound,Red Light,Tv keep light fight I evening music.,Monday,11,12,3,2025
f1c73cb2-4388-434a-aeca-af336cd71daf,SZ5779O,Illinois,Standard,Truck,BMW,X3,Blue,2017,2025-03-05 17:00:22,25.699767,-76.923061,CAM-015,/images/capture_0547.jpg,0.83,Foggy,-7.1,Low Visibility,Snowy,Light,17,Westbound,Red Light,,Wednesday,17,10,3,2025
f56bc058-6db6-4609-9185-098afccbdbb8,4501BQZ,Kansas,Specialty,Bus,Kia,Sportage,Brown,2018,2025-02-24 14:39:54,30.493799,-66.08384,CAM-022,/images/capture_0548.jpg,0.98,Snowy,-9.5,Dawn,Flooded,Congested,111,Northwest,Entry,,Monday,14,9,2,2025
b1765079-bafa-4752-8d2a-8c50c2cae8b6,7843NSG,Nevada,Specialty,Motorcycle,Ford,Edge,Silver,2020,2025-03-06 22:23:15,43.006509,-73.485165,CAM-013,/images/capture_0549.jpg,0.82,Rainy,16.3,Nighttime,Flooded,Standstill,88,Westbound,Exit,Ball always it focus economy before.,Thursday,22,10,3,2025
a11d072a-582f-4e40-9d83-bc91210ecaea,CR8094L,Idaho,Vanity,Motorcycle,GMC,Acadia,Gray,2010,2025-03-19 06:49:21,48.034417,-82.830648,CAM-002,/images/capture_0550.jpg,0.86,Sunny,5.6,Daytime,Flooded,Light,1,Southwest,Speeding,,Wednesday,6,12,3,2025
f8ab9509-c06d-418f-93b4-26ac29edfebe,XGY6941,Rhode Island,Specialty,SUV,Audi,A3,White,2015,2025-02-22 07:12:27,25.550048,-118.630333,CAM-022,/images/capture_0551.jpg,0.89,Clear,2.9,Low Visibility,Construction,Congested,37,Southwest,Speeding,,Saturday,7,8,2,2025
f33cf51d-04bb-4509-8718-b4aebd87b8b2,2228VJU,Kansas,Dealer,Van,Ram,1500,Gray,2017,2025-03-22 11:02:06,43.854584,-112.412716,CAM-023,/images/capture_0552.jpg,0.82,Foggy,15.6,Daytime,Wet,Light,1,Southbound,Red Light,Onto again share start office several compare.,Saturday,11,12,3,2025
8a893908-6e5d-4ac3-a848-269e1a212a7f,XRR6750,Maryland,Dealer,Van,Ram,ProMaster City,Gray,2023,2025-03-16 08:17:05,39.126678,-82.536847,CAM-006,/images/capture_0553.jpg,0.87,Snowy,1.5,Dusk,Flooded,Moderate,74,Northbound,Parking Violation,,Sunday,8,11,3,2025
d17a8c6d-c22c-4c21-8e98-0697b843d1e4,JI8852F,Maine,Commercial,Van,Kia,Sorento,Red,2021,2025-02-27 23:15:24,42.26039,-72.227894,CAM-006,/images/capture_0554.jpg,0.86,Snowy,31.0,Low Visibility,Construction,Heavy,41,Northbound,Parking Violation,Prepare trouble consider one play man before.,Thursday,23,9,2,2025
691bf9f2-54cb-456f-aad0-61f3b4fb9acf,2250UMO,Oregon,Temporary,Motorcycle,Volkswagen,Tiguan,Brown,2012,2025-03-12 14:40:03,35.288541,-104.837988,CAM-021,/images/capture_0555.jpg,0.76,Foggy,17.9,Low Visibility,Flooded,Standstill,36,Northbound,Parking Violation,,Wednesday,14,11,3,2025
b264e9e3-5723-4664-8437-0491b24a4aa8,3874DNI,New Hampshire,Specialty,Van,Honda,Fit,Red,2011,2025-03-07 08:35:22,41.337887,-67.120255,CAM-001,/images/capture_0556.jpg,0.75,Foggy,-5.6,Nighttime,Construction,Heavy,31,Northbound,Exit,,Friday,8,10,3,2025
5ab16633-b337-48bc-b480-150efd0fcc47,AFP3625,South Dakota,Vanity,SUV,GMC,Acadia,Blue,2020,2025-03-24 02:57:02,48.867225,-122.416339,CAM-013,/images/capture_0557.jpg,0.85,Sunny,18.2,Daytime,Flooded,Congested,56,Eastbound,Parking Violation,,Monday,2,13,3,2025
6f84ad2e-59f7-4482-8ed2-846b6666eb83,HYI1447,Illinois,Dealer,Van,Chevrolet,Camaro,Brown,2015,2025-02-28 05:18:20,35.885769,-109.983761,CAM-023,/images/capture_0558.jpg,0.85,Snowy,18.6,Nighttime,Wet,Heavy,63,Northwest,Speeding,Impact fly bit claim in many.,Friday,5,9,2,2025
31463c4c-bf83-4e65-85b2-f13db201850c,WH1152D,Louisiana,Dealer,Bus,Dodge,Challenger,Yellow,2011,2025-03-23 21:18:15,41.802677,-92.178667,CAM-020,/images/capture_0559.jpg,0.72,Sunny,14.5,Dusk,Wet,Congested,83,Southeast,Red Light,,Sunday,21,12,3,2025
a31869b8-7207-4203-9e71-266ce89baf13,2243DYD,New Mexico,Specialty,Car,Hyundai,Santa Fe,White,2021,2025-03-23 01:43:02,34.663824,-119.430662,CAM-012,/images/capture_0560.jpg,0.88,Snowy,21.0,Dusk,Icy,Standstill,55,Southbound,Regular Scan,Spend nearly lawyer fire follow wife.,Sunday,1,12,3,2025
8f4665b9-65e8-4c76-9b98-1ddabd4747b3,EMZ8577,Colorado,Commercial,Car,Toyota,Tacoma,Red,2014,2025-03-22 22:41:18,47.516665,-105.385408,CAM-030,/images/capture_0561.jpg,0.93,Clear,18.4,Daytime,Flooded,Standstill,54,Southeast,Parking Violation,,Saturday,22,12,3,2025
