record_id,license_plate_number,plate_state_region,plate_type,vehicle_type,vehicle_make,vehicle_model,city,vehicle_color,vehicle_year,timestamp,latitude,longitude,camera_device_id,image_path,ocr_confidence_score,weather_conditions,temperature,visibility_lighting,road_conditions,traffic_conditions,speed,direction_of_travel,event_type,error_codes_remarks,day_of_week,hour_of_day,week,month,year
12d73be8-95fb-4cb8-b3d6-4b05a86d7d21,IHN5380,Roraima,Official,SUV,Kia,Sorento,Campo Grande,Orange,2015,2025-03-18 07:46:55,-16.999909,-67.405608,BR-119,/images/capture_0455.jpg,0.85,Cloudy,29.8,Daytime,Construction,Light,118,Southbound,Entry,,Tuesday,7,12,3,2025
f41d06d8-1253-40bb-a15d-f4420d6c86b2,ULW7K14,Alagoas,Commercial,Truck,Ford,Ka,Porto Alegre,Silver,2022,2025-03-10 12:12:45,-23.366421,-48.924452,BR-111,/images/capture_0456.jpg,0.83,Sunny,30.9,Daytime,Potholes,Moderate,50,Northbound,Stop Sign,,Monday,12,11,3,2025
32a583b0-59bc-44eb-89e3-57cea4641418,CKO0066,Rio Grande do Sul,Official,Bus,Citroën,Jumpy,São Paulo,Blue,2014,2025-03-16 18:47:11,-13.794846,-50.431415,BR-121,/images/capture_0457.jpg,0.78,Rainy,21.5,Dusk,Dry,Heavy,62,Northwest,Speeding,,Sunday,18,11,3,2025
cb640d3d-cc38-4840-b8f9-91c254a35267,XOR7K30,Minas Gerais,Collector,SUV,BMW,530i,Natal,Blue,2012,2025-03-20 13:56:27,-27.799283,-48.414225,BR-122,/images/capture_0458.jpg,0.89,Foggy,30.1,Low Visibility,Potholes,Moderate,51,Southwest,Entry,Nulla ullam quo iure repudiandae.,Thursday,13,12,3,2025
4072483f-fb5c-4c2a-9f06-e5fe318d1274,VIT5734,Pará,Standard,SUV,Audi,A4,Guarulhos,Black,2023,2025-03-18 02:14:25,-16.430484,-71.293529,BR-127,/images/capture_0459.jpg,0.92,Foggy,18.2,Dusk,Potholes,Light,98,Westbound,Red Light,,Tuesday,2,12,3,2025
ccd63f43-d021-4276-afcd-e3ad2bb83ba8,TFI8925,Santa Catarina,Collector,Van,Nissan,Versa,São Paulo,Silver,2020,2025-02-24 04:01:30,-27.750274,-38.893492,BR-116,/images/capture_0460.jpg,0.89,Sunny,32.3,Low Visibility,Flooded,Moderate,93,Westbound,Stop Sign,Eaque sequi rerum assumenda sunt doloribus iure nostrum.,Monday,4,9,2,2025
193332fc-9a89-4066-874d-7008d9b63e98,BED7716,Espírito Santo,Collector,SUV,Ford,Ranger,São Paulo,White,2022,2025-03-11 09:11:09,-20.551103,-53.656889,BR-101,/images/capture_0461.jpg,0.87,Sunny,21.3,Dusk,Flooded,Heavy,56,Northwest,Red Light,,Tuesday,9,11,3,2025
d8403f3a-2048-4e9a-964a-f8fe7bde723a,DWF8137,Espírito Santo,Diplomatic,SUV,Volkswagen,T-Cross,Curitiba,Gray,2017,2025-02-26 08:24:49,-18.68712,-69.094573,BR-118,/images/capture_0462.jpg,0.91,Sunny,18.3,Low Visibility,Potholes,Standstill,1,Northwest,Parking Violation,,Wednesday,8,9,2,2025
a67aeef1-8c4c-4c41-bab6-1223c4a3f93e,YVP7469,Paraná,Diplomatic,Motorcycle,Fiat,Pulse,Belém,Black,2020,2025-03-24 08:32:11,-27.483498,-51.787962,BR-114,/images/capture_0463.jpg,0.8,Cloudy,39.3,Daytime,Potholes,Heavy,50,Northeast,Entry,,Monday,8,13,3,2025
2652df5e-7a70-4f70-b1da-589e660a3642,ZAT5459,Alagoas,Commercial,Van,Volkswagen,Amarok,Campinas,Green,2018,2025-03-07 08:11:20,2.609945,-55.031046,BR-126,/images/capture_0464.jpg,0.8,Partly Cloudy,27.5,Dusk,Good Condition,Heavy,25,Northwest,Stop Sign,,Friday,8,10,3,2025
0aabd654-d684-4de0-a92d-695c288372f9,REV1663,Tocantins,Commercial,Truck,Honda,HR-V,Fortaleza,Black,2016,2025-02-24 00:49:08,-11.138101,-73.734949,BR-103,/images/capture_0465.jpg,0.75,Cloudy,20.9,Nighttime,Good Condition,Standstill,52,Southbound,Entry,,Monday,0,9,2,2025
7b1d51ed-ccdf-4615-a398-668972d19b27,KPS3I33,Mato Grosso do Sul,Diplomatic,Car,Peugeot,2008,Recife,Orange,2015,2025-02-28 08:42:09,-24.241152,-59.770776,BR-130,/images/capture_0466.jpg,0.9,Partly Cloudy,35.5,Dawn,Construction,Heavy,80,Northeast,Parking Violation,Excepturi laudantium eveniet laborum explicabo ea.,Friday,8,9,2,2025
1b96a406-2dae-4a7c-b869-0db82da2bcc8,LDK8J85,Rio Grande do Sul,Collector,Motorcycle,Volkswagen,Nivus,Curitiba,Black,2016,2025-03-20 00:48:46,-9.180702,-70.253715,BR-119,/images/capture_0467.jpg,0.75,Cloudy,30.7,Nighttime,Wet,Moderate,28,Southeast,Parking Violation,,Thursday,0,12,3,2025
d8b1644b-ffed-43e6-a37e-035d14cfa443,SYQ3G62,Roraima,Collector,Car,Audi,Q3,Campo Grande,Green,2011,2025-03-16 15:03:03,-22.99405,-69.792342,BR-120,/images/capture_0468.jpg,0.95,Foggy,31.9,Nighttime,Construction,Light,85,Northbound,Stop Sign,,Sunday,15,11,3,2025
ba9074db-6eb6-43c7-a7b1-fe0fb07ee8dc,XDS2Q56,Rondônia,Commercial,Car,Fiat,Uno,Belém,Orange,2019,2025-03-15 15:21:28,-12.432907,-69.574308,BR-107,/images/capture_0469.jpg,0.74,Sunny,32.5,Daytime,Potholes,Moderate,17,Southbound,Speeding,Sunt praesentium eius ab veniam.,Saturday,15,11,3,2025
a64de693-e153-46c9-b47b-461d920dea51,TOP9768,Acre,Commercial,Car,Peugeot,3008,Duque de Caxias,White,2014,2025-03-06 16:21:16,-33.686645,-57.049924,BR-103,/images/capture_0470.jpg,0.96,Sunny,28.5,Daytime,Wet,Heavy,108,Westbound,Speeding,Dolores illo nam dolores.,Thursday,16,10,3,2025
ac909d16-cc86-4a59-8757-641cf89aff61,WKA1A30,Roraima,Standard,Truck,Peugeot,3008,São Luís,Gray,2012,2025-02-22 18:57:15,3.942023,-53.228521,BR-109,/images/capture_0471.jpg,0.73,Sunny,17.7,Low Visibility,Potholes,Moderate,110,Northwest,Red Light,,Saturday,18,8,2,2025
a41b145d-6a19-4bf4-907c-592586054a08,FTE2286,Rondônia,Commercial,SUV,Hyundai,Santa Fe,Manaus,Black,2015,2025-03-06 02:58:45,3.649994,-61.072612,BR-123,/images/capture_0472.jpg,0.73,Clear,19.5,Dawn,Flooded,Light,100,Southbound,Stop Sign,,Thursday,2,10,3,2025
87abbd4e-0e9f-466d-b343-5e76890ba64e,FOJ7D66,Rio Grande do Sul,Official,Bus,BMW,X5,Campo Grande,Orange,2015,2025-03-18 18:20:31,-3.409921,-52.646797,BR-112,/images/capture_0473.jpg,0.85,Clear,38.2,Daytime,Potholes,Congested,103,Southbound,Stop Sign,,Tuesday,18,12,3,2025
221f5b65-c389-4e5e-872e-2f9db0f3d3ee,TOG7726,Bahia,Standard,Van,BMW,X3,Goiânia,Brown,2020,2025-03-06 07:26:46,-23.355781,-45.709261,BR-118,/images/capture_0474.jpg,0.85,Cloudy,15.2,Dusk,Potholes,Light,66,Southwest,Exit,,Thursday,7,10,3,2025
ab29edfa-a561-4b1f-a7f6-f53b94a91261,KYZ5R07,Goiás,Temporary,Bus,Hyundai,HB20,Campo Grande,White,2017,2025-03-18 18:01:23,-18.134922,-39.904032,BR-110,/images/capture_0475.jpg,0.88,Cloudy,34.3,Dawn,Construction,Congested,54,Northeast,Exit,,Tuesday,18,12,3,2025
54488107-c5ca-46a2-ab43-c5c313f748b9,QUW8976,Rio Grande do Norte,Commercial,SUV,Toyota,Yaris,Fortaleza,Black,2017,2025-03-10 05:34:57,-6.598843,-51.937563,BR-107,/images/capture_0476.jpg,0.83,Cloudy,27.1,Nighttime,Construction,Standstill,25,Northwest,Speeding,,Monday,5,11,3,2025
34f6d060-5f42-472d-b524-98ece1b50243,UZH1611,Paraíba,Commercial,SUV,Mercedes-Benz,GLA,Manaus,Yellow,2022,2025-03-05 06:55:27,-24.832665,-55.99925,BR-109,/images/capture_0477.jpg,0.72,Partly Cloudy,16.0,Nighttime,Wet,Light,0,Northwest,Stop Sign,,Wednesday,6,10,3,2025
dfe07fae-23d3-4620-8b89-12a58c66a90a,JLO1523,Rondônia,Official,Truck,Toyota,Corolla Cross,Fortaleza,Orange,2018,2025-02-27 13:42:48,-32.101679,-36.349454,BR-123,/images/capture_0478.jpg,0.97,Clear,27.3,Daytime,Potholes,Congested,14,Northwest,Exit,,Thursday,13,9,2,2025
53d2d8f4-2bb3-4e6f-8746-2a4c5ebd7b3d,BYP7683,Bahia,Standard,Bus,Citroën,Aircross,Manaus,Green,2023,2025-03-15 01:05:39,-16.74317,-67.435295,BR-111,/images/capture_0479.jpg,0.86,Clear,24.6,Dusk,Dry,Standstill,8,Westbound,Speeding,Officia laudantium recusandae at dolore porro esse.,Saturday,1,11,3,2025
ba30078f-e011-40b3-961f-fb420dbe5914,BSN2Q05,Goiás,Diplomatic,Motorcycle,Citroën,Aircross,Porto Alegre,Red,2020,2025-03-10 10:59:36,4.616984,-47.237748,BR-113,/images/capture_0480.jpg,0.89,Foggy,29.4,Nighttime,Wet,Light,17,Southwest,Red Light,,Monday,10,11,3,2025
51817ca0-5da7-4fe8-b0af-4e884916d933,OKJ3V33,Espírito Santo,Commercial,Truck,Honda,Accord,Belo Horizonte,Orange,2012,2025-03-20 15:46:16,-18.327167,-59.165618,BR-113,/images/capture_0481.jpg,0.81,Sunny,39.0,Low Visibility,Dry,Moderate,113,Northbound,Stop Sign,,Thursday,15,12,3,2025
9f9ea29e-41be-4dcb-a0ea-30ed1165304e,YQM5761,Rio Grande do Norte,Standard,Bus,Mitsubishi,Outlander,Salvador,Green,2010,2025-03-23 06:07:29,-27.812925,-53.952908,BR-108,/images/capture_0482.jpg,0.88,Rainy,37.0,Dawn,Good Condition,Standstill,101,Southeast,Parking Violation,,Sunday,6,12,3,2025
3c919251-f042-4e72-8a5d-ed7d7365270b,LXP9H96,Rio de Janeiro,Standard,Motorcycle,BMW,X5,São Paulo,Yellow,2015,2025-03-07 10:19:43,4.714647,-46.539173,BR-103,/images/capture_0483.jpg,0.78,Sunny,33.9,Daytime,Construction,Congested,105,Eastbound,Red Light,Fuga mollitia exercitationem voluptatum mollitia explicabo iste esse.,Friday,10,10,3,2025
996e1a0f-405f-4a1d-b1c1-caaccf80bb41,JUC4R70,Rondônia,Official,Truck,Fiat,Uno,Duque de Caxias,Gray,2018,2025-03-11 17:17:28,-13.191558,-44.934079,BR-103,/images/capture_0484.jpg,0.84,Cloudy,29.7,Dawn,Construction,Light,19,Southwest,Red Light,,Tuesday,17,11,3,2025
6275ddc5-7c28-4b39-bfeb-706c17a84105,NNM4U15,Tocantins,Official,Bus,Ford,Ka,Natal,Yellow,2023,2025-03-01 09:51:40,-10.284438,-44.057313,BR-108,/images/capture_0485.jpg,0.78,Sunny,39.7,Dawn,Dry,Light,3,Eastbound,Speeding,,Saturday,9,9,3,2025
d3eba5dd-5156-42ff-a29b-01e776339b92,EYN0067,Ceará,Diplomatic,Van,Ford,Bronco,Rio de Janeiro,Orange,2020,2025-03-18 19:58:59,-31.04897,-38.497321,BR-130,/images/capture_0486.jpg,0.77,Clear,25.7,Dusk,Wet,Heavy,105,Southbound,Entry,,Tuesday,19,12,3,2025
9911c00b-40c7-479b-9464-0da7827296b7,VFV6U80,Acre,Temporary,Motorcycle,Chevrolet,Equinox,Fortaleza,Red,2012,2025-02-27 09:39:15,-32.842067,-55.420242,BR-118,/images/capture_0487.jpg,0.81,Rainy,17.4,Dusk,Wet,Congested,107,Southeast,Speeding,,Thursday,9,9,2,2025
3ddc6d2c-5768-492c-9c6d-e1a59a032afe,ASA0120,Amazonas,Collector,Car,Volkswagen,T-Cross,Duque de Caxias,Blue,2019,2025-03-22 21:00:35,-1.295498,-44.348308,BR-118,/images/capture_0488.jpg,0.76,Partly Cloudy,36.8,Dusk,Potholes,Light,6,Southwest,Speeding,,Saturday,21,12,3,2025
c4ac5651-bbfe-4c1f-b409-1d3dddcdae2c,XKL4331,São Paulo,Collector,Bus,Ford,Bronco,Goiânia,Yellow,2015,2025-03-07 11:39:39,-30.230826,-46.904541,BR-112,/images/capture_0489.jpg,0.93,Clear,38.6,Dusk,Construction,Light,114,Westbound,Regular Scan,,Friday,11,10,3,2025
2a6e3d12-a87a-49e9-83b9-7ae5d030c450,QQT5709,Amapá,Commercial,Motorcycle,BMW,118i,Brasília,Yellow,2018,2025-03-07 11:33:40,-30.827116,-40.778108,BR-102,/images/capture_0490.jpg,0.79,Rainy,19.1,Dawn,Good Condition,Congested,113,Westbound,Entry,,Friday,11,10,3,2025
a11cd25f-d63e-4fc2-94d0-b88d229419e8,HRP2938,Rio Grande do Sul,Commercial,Truck,Fiat,Toro,Belém,Silver,2020,2025-03-07 11:38:57,5.14985,-71.307287,BR-129,/images/capture_0491.jpg,0.96,Sunny,26.7,Daytime,Dry,Light,92,Southwest,Stop Sign,,Friday,11,10,3,2025
3823f628-46ed-481c-8a19-2848b95a6419,MND3759,Roraima,Temporary,Van,Volkswagen,Amarok,Belém,Yellow,2023,2025-03-13 20:46:21,-29.306393,-36.107147,BR-107,/images/capture_0492.jpg,0.92,Foggy,28.6,Low Visibility,Wet,Moderate,86,Northeast,Speeding,,Thursday,20,11,3,2025
8b2a7319-1f5f-4514-849e-c3e496ddb2b8,HXZ8690,Minas Gerais,Official,Motorcycle,Ford,Ranger,Curitiba,Brown,2021,2025-03-19 12:27:42,1.156723,-50.40586,BR-110,/images/capture_0493.jpg,0.96,Clear,22.2,Nighttime,Dry,Moderate,66,Southeast,Regular Scan,Blanditiis deserunt blanditiis modi quis.,Wednesday,12,12,3,2025
238c43c9-3f3b-4698-a366-9f7dcc8ddffa,DAP5937,Minas Gerais,Official,Van,Fiat,Strada,Manaus,Blue,2012,2025-02-25 07:46:22,4.975198,-67.933474,BR-129,/images/capture_0494.jpg,0.79,Foggy,25.8,Nighttime,Good Condition,Light,37,Southbound,Parking Violation,,Tuesday,7,9,2,2025
75b0557d-27fd-4b6a-80d3-ebe61929c922,FXW2F16,Roraima,Standard,Truck,Chevrolet,S10,Manaus,Gray,2023,2025-02-27 06:10:33,-24.041707,-38.827466,BR-106,/images/capture_0495.jpg,0.95,Foggy,16.4,Daytime,Good Condition,Standstill,64,Eastbound,Parking Violation,,Thursday,6,9,2,2025
cb56f707-b9c1-4dd3-8df2-8e0788691add,FEU0Y99,Rio de Janeiro,Diplomatic,Motorcycle,Fiat,Pulse,Porto Alegre,Silver,2022,2025-03-21 21:45:34,-7.980054,-55.387754,BR-107,/images/capture_0496.jpg,0.95,Stormy,28.0,Dawn,Potholes,Heavy,117,Southbound,Regular Scan,Deleniti qui eius nihil.,Friday,21,12,3,2025
b702cd79-d935-4a5b-8fa7-f66ef634f0ef,QBR4D15,Amapá,Official,SUV,Hyundai,Santa Fe,Belo Horizonte,Red,2019,2025-03-10 11:27:27,4.699582,-67.2462,BR-127,/images/capture_0497.jpg,0.74,Rainy,30.9,Daytime,Dry,Light,34,Northwest,Stop Sign,,Monday,11,11,3,2025
ffbba956-6b0a-4cd2-9838-7a85734fca72,JRG4T01,Pernambuco,Collector,Bus,Mercedes-Benz,Classe E,Campinas,Silver,2012,2025-03-03 20:49:26,-8.800226,-54.25011,BR-114,/images/capture_0498.jpg,0.87,Cloudy,34.6,Dusk,Good Condition,Moderate,16,Southwest,Red Light,,Monday,20,10,3,2025
a618932a-d22f-4fce-945e-7894815fe19b,LQH9E53,Distrito Federal,Standard,Truck,Renault,Captur,Recife,Green,2023,2025-02-28 03:26:03,-27.349765,-61.096425,BR-106,/images/capture_0499.jpg,0.91,Stormy,24.0,Dawn,Flooded,Heavy,49,Northwest,Regular Scan,,Friday,3,9,2,2025
e63717e8-5b6a-4eb5-892f-8d7219bdf224,YEI3W74,Pará,Temporary,Motorcycle,Nissan,Leaf,Curitiba,Red,2022,2025-03-03 05:00:52,-1.772885,-39.852179,BR-130,/images/capture_0500.jpg,0.99,Stormy,28.2,Daytime,Good Condition,Congested,104,Southeast,Exit,,Monday,5,10,3,2025
508b3dcf-dac9-42fe-998b-ca4c4f4d3d97,DTW7O33,Ceará,Standard,Truck,Fiat,Strada,Manaus,Silver,2013,2025-03-24 12:07:13,-25.742185,-40.46342,BR-122,/images/capture_0501.jpg,0.84,Clear,19.8,Low Visibility,Dry,Light,32,Eastbound,Parking Violation,,Monday,12,13,3,2025
edbb3c64-a3fa-4e80-b830-060c8fa8d111,EPV8152,Tocantins,Temporary,Car,Mitsubishi,L200,Goiânia,Blue,2023,2025-02-28 13:05:31,-17.852938,-48.526038,BR-124,/images/capture_0502.jpg,0.78,Stormy,33.5,Low Visibility,Potholes,Moderate,98,Southeast,Speeding,,Friday,13,9,2,2025
43838e3d-c47e-497f-bd34-cf620a761845,SXW6857,Pará,Temporary,Van,Citroën,Berlingo,São Paulo,Black,2021,2025-03-02 12:59:22,-24.649958,-35.476443,BR-105,/images/capture_0503.jpg,0.95,Rainy,19.3,Dusk,Potholes,Standstill,111,Northeast,Speeding,,Sunday,12,9,3,2025
f11714b2-b509-4ef5-a5a1-cd7b58941e9c,XOO9473,Goiás,Temporary,Truck,Ford,EcoSport,Fortaleza,Green,2016,2025-03-01 13:49:53,-15.218206,-68.569259,BR-102,/images/capture_0504.jpg,0.88,Rainy,34.4,Nighttime,Dry,Standstill,69,Southbound,Entry,Nisi voluptatem rerum eos facere esse provident.,Saturday,13,9,3,2025
fd0b71db-6183-43a6-8ede-0bd1b20a3bbc,XPW1503,Roraima,Temporary,Bus,Nissan,Frontier,São Luís,Red,2011,2025-03-18 14:03:33,-17.843096,-46.016036,BR-128,/images/capture_0505.jpg,0.71,Foggy,32.5,Low Visibility,Wet,Light,26,Eastbound,Exit,,Tuesday,14,12,3,2025
061bbef2-8535-493d-85e5-f94243c47449,RWU6154,Maranhão,Collector,Car,Hyundai,Creta,Salvador,Silver,2023,2025-03-06 11:49:29,-33.68349,-55.496598,BR-108,/images/capture_0506.jpg,0.77,Clear,32.8,Dusk,Potholes,Heavy,26,Southeast,Regular Scan,,Thursday,11,10,3,2025
f077cf1a-a23a-4bdc-929b-7690ac1aef80,OOW1790,Pernambuco,Official,Van,Peugeot,Partner,Guarulhos,Black,2016,2025-03-17 22:04:07,-26.442024,-73.852941,BR-107,/images/capture_0507.jpg,0.85,Sunny,26.9,Dawn,Good Condition,Light,96,Northbound,Stop Sign,Earum voluptate mollitia possimus.,Monday,22,12,3,2025
965c1f7a-e490-4959-9c39-9c74693045bb,GGG3Q93,Piauí,Commercial,Bus,Audi,A4,São Paulo,Yellow,2011,2025-03-09 20:13:50,-24.028473,-67.043395,BR-110,/images/capture_0508.jpg,0.71,Rainy,25.1,Dawn,Potholes,Light,27,Northeast,Stop Sign,,Sunday,20,10,3,2025
2793c427-32a3-4a97-871b-b5cd62c1e287,XWB5D75,Rondônia,Temporary,Motorcycle,Toyota,Corolla,São Luís,Green,2018,2025-03-22 17:07:35,2.02384,-65.649194,BR-115,/images/capture_0509.jpg,0.76,Clear,19.3,Dawn,Potholes,Moderate,54,Southbound,Speeding,,Saturday,17,12,3,2025
6c2043b5-4145-44b1-a747-074737e628ad,VGO2M63,Minas Gerais,Standard,Van,Chevrolet,Tracker,Manaus,Brown,2018,2025-03-23 14:45:51,-21.204637,-62.530542,BR-110,/images/capture_0510.jpg,0.86,Cloudy,33.5,Dawn,Good Condition,Standstill,108,Southwest,Exit,Odit quidem aut accusamus.,Sunday,14,12,3,2025
83fa4b5e-d16d-4516-b77b-481f675a96f6,NJX5384,Rio de Janeiro,Commercial,SUV,Chevrolet,Cruze,Guarulhos,Gray,2010,2025-03-14 01:12:06,-13.820405,-68.980012,BR-106,/images/capture_0511.jpg,0.83,Cloudy,21.7,Nighttime,Construction,Congested,57,Southeast,Regular Scan,,Friday,1,11,3,2025
61b401a8-3542-4365-83f5-3204be08c6c6,XAW7F25,Maranhão,Standard,Bus,Jeep,Wrangler,Rio de Janeiro,Green,2018,2025-02-26 21:13:55,-18.116337,-38.13242,BR-109,/images/capture_0512.jpg,0.96,Foggy,27.1,Dawn,Good Condition,Heavy,86,Eastbound,Red Light,,Wednesday,21,9,2,2025
eb837885-24c9-4252-84fe-b0a2b00cc605,FEJ1V28,Santa Catarina,Standard,Truck,Honda,HR-V,São Luís,Silver,2011,2025-02-28 04:39:03,-3.367381,-36.095841,BR-114,/images/capture_0513.jpg,0.72,Foggy,31.5,Nighttime,Dry,Heavy,73,Northbound,Parking Violation,,Friday,4,9,2,2025
e1823920-5a34-47b8-9688-922052628d49,MMF1800,Pará,Standard,SUV,Audi,Q5,São Luís,Blue,2019,2025-03-21 20:03:04,-6.457095,-68.678567,BR-107,/images/capture_0514.jpg,0.76,Cloudy,34.5,Nighttime,Potholes,Moderate,48,Northbound,Entry,,Friday,20,12,3,2025
7565ec31-6e18-4665-9ad6-f6dda348ec6b,DNX1195,São Paulo,Collector,Truck,Citroën,Berlingo,Guarulhos,Gray,2010,2025-03-04 16:18:39,1.69938,-37.403145,BR-121,/images/capture_0515.jpg,0.95,Stormy,24.1,Dusk,Wet,Congested,2,Southeast,Parking Violation,,Tuesday,16,10,3,2025
afcad1bd-6d44-44a5-87df-78fd87ae49d8,POA4C26,Santa Catarina,Collector,Car,Ford,Ranger,Manaus,Green,2014,2025-03-09 04:23:40,-19.6837,-71.61644,BR-104,/images/capture_0516.jpg,0.86,Clear,38.1,Low Visibility,Dry,Light,101,Westbound,Regular Scan,,Sunday,4,10,3,2025
f22ef94d-22ba-4461-aba8-a0554b330c2e,WEV9E78,Amapá,Temporary,Car,Mercedes-Benz,GLA,Manaus,Green,2018,2025-02-23 11:46:02,3.494167,-70.476932,BR-101,/images/capture_0517.jpg,0.88,Rainy,36.6,Dawn,Good Condition,Standstill,65,Southbound,Stop Sign,,Sunday,11,8,2,2025
5368ef82-1cb7-449c-a2f1-7580011f8073,QNE6950,Amazonas,Commercial,Car,Nissan,March,Guarulhos,Green,2020,2025-02-26 04:22:34,-4.506466,-63.140458,BR-110,/images/capture_0518.jpg,0.75,Foggy,30.9,Daytime,Construction,Moderate,21,Southeast,Red Light,,Wednesday,4,9,2,2025
ae951e07-f9b3-4062-97ff-0b188650099d,KCF8V41,Rio Grande do Sul,Temporary,Motorcycle,Citroën,Jumpy,Campo Grande,Yellow,2012,2025-02-27 12:34:49,-14.421473,-35.786245,BR-108,/images/capture_0519.jpg,0.98,Stormy,23.0,Dusk,Dry,Congested,120,Westbound,Red Light,,Thursday,12,9,2,2025
a3911dd0-bccc-4889-90e4-49b8665e2531,EXP8570,Rio de Janeiro,Official,Car,Nissan,Leaf,Salvador,Yellow,2021,2025-03-09 12:22:46,-23.501092,-48.62342,BR-122,/images/capture_0520.jpg,0.85,Sunny,24.3,Nighttime,Construction,Congested,88,Northbound,Exit,,Sunday,12,10,3,2025
22b8dab7-4123-4f45-89d8-e0ce03676bdd,XOA9644,São Paulo,Temporary,Van,Ford,Bronco,Brasília,Yellow,2013,2025-03-10 13:52:35,-9.726723,-45.677908,BR-115,/images/capture_0521.jpg,0.85,Sunny,34.6,Daytime,Construction,Standstill,69,Westbound,Speeding,,Monday,13,11,3,2025
d982b491-9050-4250-a378-fd940ad13c7e,SLY4738,Sergipe,Diplomatic,Bus,Kia,Sportage,Belo Horizonte,Green,2020,2025-03-23 13:12:57,-17.015101,-38.212186,BR-123,/images/capture_0522.jpg,0.97,Partly Cloudy,24.8,Nighttime,Good Condition,Heavy,77,Northwest,Regular Scan,,Sunday,13,12,3,2025
c1473267-a12f-4d85-bc18-0158fb1a4667,LGT9055,Mato Grosso do Sul,Standard,Truck,Jeep,Commander,Maceió,Yellow,2021,2025-02-24 06:30:51,-8.403884,-40.694185,BR-119,/images/capture_0523.jpg,0.94,Sunny,28.9,Dawn,Potholes,Congested,51,Southbound,Parking Violation,,Monday,6,9,2,2025
7be16bf4-8a31-46ff-8e33-41307f14608d,ESU9Q10,Tocantins,Official,Car,Mitsubishi,L200,Campo Grande,Blue,2022,2025-03-04 03:49:50,0.26133,-45.035976,BR-114,/images/capture_0524.jpg,0.87,Rainy,19.3,Daytime,Dry,Congested,63,Southeast,Entry,,Tuesday,3,10,3,2025
1ca0fe59-60da-40b7-a793-870cbfb28182,RIJ1628,Bahia,Commercial,Bus,Kia,Sorento,Maceió,Blue,2015,2025-02-28 21:37:40,-6.586134,-71.350895,BR-117,/images/capture_0525.jpg,0.81,Cloudy,36.7,Low Visibility,Dry,Heavy,92,Southwest,Speeding,,Friday,21,9,2,2025
6adf545c-5bc3-4508-9e7e-7af1e38a924b,OPZ6Y25,Goiás,Temporary,Van,Toyota,Etios,Salvador,Blue,2017,2025-03-20 01:30:37,-23.056956,-36.30599,BR-124,/images/capture_0526.jpg,0.75,Sunny,15.2,Dusk,Dry,Congested,94,Northbound,Entry,,Thursday,1,12,3,2025
972a5e93-3771-4fb9-9b6f-89a3c721eadf,EOM4S37,Santa Catarina,Official,Bus,Fiat,Argo,Belo Horizonte,Green,2011,2025-03-21 06:29:04,-3.058549,-36.976842,BR-123,/images/capture_0527.jpg,0.86,Rainy,17.7,Daytime,Construction,Moderate,81,Northeast,Regular Scan,,Friday,6,12,3,2025
beb1f49b-6eb2-45d7-b458-017b56ecc60c,WRT4612,Distrito Federal,Temporary,Car,Citroën,C4 Cactus,Manaus,Silver,2015,2025-02-27 05:22:59,-17.502395,-51.617211,BR-122,/images/capture_0528.jpg,0.76,Foggy,19.6,Nighttime,Potholes,Standstill,10,Northwest,Exit,,Thursday,5,9,2,2025
b2f19784-682a-466a-b271-cf720e954147,UUP0F36,Santa Catarina,Temporary,Bus,BMW,X5,Salvador,Brown,2021,2025-03-14 02:13:10,-0.824523,-46.473149,BR-126,/images/capture_0529.jpg,0.79,Clear,33.2,Dusk,Wet,Light,89,Northbound,Speeding,Iusto ipsam delectus amet velit.,Friday,2,11,3,2025
f916f78d-2b0d-46b9-8494-69c1a16edea1,VMP0236,Minas Gerais,Temporary,Motorcycle,Audi,Q5,São Gonçalo,Gray,2023,2025-03-13 04:03:03,-15.415202,-46.83751,BR-122,/images/capture_0530.jpg,0.87,Clear,31.6,Dawn,Wet,Moderate,26,Northwest,Entry,Beatae aperiam laudantium neque placeat corrupti repellat.,Thursday,4,11,3,2025
235d0acc-f639-4359-8b75-56ca9588cbfb,YKR4W90,Roraima,Standard,Car,Jeep,Commander,Natal,Gray,2022,2025-02-26 19:30:27,-4.900947,-47.917326,BR-113,/images/capture_0531.jpg,0.76,Stormy,30.9,Low Visibility,Construction,Standstill,48,Eastbound,Regular Scan,,Wednesday,19,9,2,2025
3e565515-e2c7-48a2-a3e2-f4e997df277f,QLF6820,Maranhão,Standard,Van,Chevrolet,Montana,Goiânia,Gray,2015,2025-03-22 20:10:11,1.176795,-45.501235,BR-126,/images/capture_0532.jpg,0.91,Clear,19.2,Dawn,Wet,Light,1,Eastbound,Stop Sign,,Saturday,20,12,3,2025
2b47ec63-545c-464c-ad2d-5c6b155a7b7e,PRJ6902,Acre,Collector,Van,Honda,CR-V,Belém,Gray,2018,2025-03-03 22:51:47,2.529826,-45.537244,BR-127,/images/capture_0533.jpg,0.79,Cloudy,37.1,Daytime,Potholes,Light,109,Southeast,Regular Scan,,Monday,22,10,3,2025
019c9d21-f987-4688-80f5-67a49eae6d44,JKP8A70,Ceará,Standard,Truck,Hyundai,HB20,Campinas,Orange,2016,2025-03-18 06:28:35,-31.158524,-68.975386,BR-118,/images/capture_0534.jpg,0.74,Clear,22.5,Nighttime,Potholes,Congested,42,Southwest,Exit,,Tuesday,6,12,3,2025
